DATE TIME,CASE NO,APP NAME,TM NO,CLASS,"APPLICATION 
STATUS","APPLICATION 
SUB STATUS","TICK
AP","CK
TM11",NOTES,,IPO OFFICE
11/29/2025 0:00:00,A-004-041,SUNNY SULTAN,757226,30,03 STAGE 3️⃣,D-NOTE SUB 📤,FALSE,TRUE,SUBMITTED ON 08-Jan-2026,,
11/29/2025 0:00:00,A-010-014,SAMI & SONS C25,758436,,03 STAGE 3️⃣,D-NOTE SUB 📤,FALSE,TRUE,SUBMITTED ON 29-Nov-2025,,
11/29/2025 0:00:00,A-010-015,SAMI & SONS C35,758435,,03 STAGE 3️⃣,D-NOTE SUB 📤,FALSE,TRUE,SUBMITTED ON 29-Nov-2025,,
11/29/2025 0:00:00,A-041-032,AHAD BEAUTY SERIES,796829,03,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
11/29/2025 0:00:00,X-048-011,AMC C3,783297,03,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
11/29/2025 0:00:00,X-722-003,AQUA,772814,7,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
11/29/2025 0:00:00,A-010-024,ECO BLISS,846260,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
11/29/2025 0:00:00,X-598-003,FOCUS ON YOUR DESIRE,770510,11,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
11/29/2025 0:00:00,NB-956-001,FRESHDROP,846257,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
11/29/2025 0:00:00,X-209-022,LEMON NIMCO 30,795389,30,03 STAGE 3️⃣,D-NOTE SUB 📤,FALSE,FALSE,,,
11/29/2025 0:00:00,A-028-014,GIGA CITY,833346,36,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
11/29/2025 0:00:00,X-383-005,HOPELAC PAINTS,836268,2,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
11/29/2025 0:00:00,A-061-001,IVY ONLINE C41,838004,41,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
11/29/2025 0:00:00,X-494-005,MAXGLOW,820986,03,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
11/29/2025 0:00:00,X-774-002,RAMZAN MIX NIMKO C30,820091,30,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
11/29/2025 0:00:00,X-096-037,PEEYOO (STOPED),792955,32,CLOSED ⛔,ABD / STOP 🚫,FALSE,FALSE,,,
11/28/2025 0:00:00,A-034-002,FASHNAL,623592,11,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 12-Sep-2025,,
11/28/2025 0:00:00,X-805-001,KHAN TEA,845428,30,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
11/28/2025 0:00:00,X-018-003,AEROPLAN OLYMPIA,837011,35,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
11/28/2025 0:00:00,X-775-003,APNA MAAM PLUS,821191,30,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
11/28/2025 0:00:00,X-775-004,APNA MAAM SESAME,821192,30,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
11/28/2025 0:00:00,A-039-016,LIAQAT COSMATICS,845426,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
11/28/2025 0:00:00,X-775-002,APNA MAAM SOOPER,821190,30,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
11/28/2025 0:00:00,X-777-004,MIMI C30,830104,C30,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
11/28/2025 0:00:00,X-777-005,MIMI C35,830103,C35,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
11/28/2025 0:00:00,A-004-056,MUGHAL ICE CREAM,828222,30,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
11/28/2025 0:00:00,X-017-015,NEW KABUTAR MARKA,822979,30,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
11/28/2025 0:00:00,A-004-042,PTI CHAAT MASALA,759684,30,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
11/28/2025 0:00:00,X-796-004,MULTI TIZE,845432,5,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
11/28/2025 0:00:00,X-103-034,SAHIBA,845427,3,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
11/28/2025 0:00:00,A-005-015,SHUAIAN BALOON,845423,28,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
11/28/2025 0:00:00,X-796-005,SID,845430,5,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
11/28/2025 0:00:00,A-005-016,TONGLE BALOON,845424,28,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
11/28/2025 0:00:00,X-796-003,U CAL D,845431,5,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
11/27/2025 0:00:00,X-748-001,MARWAZ,738517,25,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 06-Sep-2025,,
11/27/2025 0:00:00,A-048-004,GROW WAY GLOBLE,763842,3,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 07-Jul-2025,,
11/27/2025 0:00:00,X-691-001,SEHAR BEAUTY SOLUTION,744961,3,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 07-Jul-2025,,
11/27/2025 0:00:00,X-528-001,NIMAL FOODS,665241,30,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 07-Nov-2024,,
11/27/2025 0:00:00,X-642-001,YENMEX,720078,07,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 08-Sep-2025,,
11/27/2025 0:00:00,A-015-004,CELA,746208,03,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 11-Jul-2025,,
11/27/2025 0:00:00,A-015-003,OLLIN,746210,03,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 11-Jul-2025,,
11/27/2025 0:00:00,A-015-002,SKIN LAND,744960,03,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 11-Jul-2025,,
11/27/2025 0:00:00,X-664-001,KBS KAZMI BRAND SIBI,728659,03,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 12-May-2025,,
11/27/2025 0:00:00,A-017-004,GOODY BITES,635905,30,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 14-Feb-2024,,
11/27/2025 0:00:00,X-145-006,SAGE,702051,08,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 14-Jun-2025,,
11/27/2025 0:00:00,A-006-010,BQC COSMETICS,741481,03,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 16-Jul-2025,,
11/27/2025 0:00:00,X-345-001,BENZ,601874,6,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 16-Jun-2025,,
11/27/2025 0:00:00,A-002-003,MODWARE KINGS,678913,6,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 17-Jul-2025,,
11/27/2025 0:00:00,A-017-007,ONDINE,767523,05,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 18-Jul-2025,,
11/27/2025 0:00:00,X-674-001,POWER FULL 5 COSMETICS,736420,03,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 18-Jun-2025,,
11/27/2025 0:00:00,X-674-002,SIX FIGURE,736421,03,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 18-Jun-2025,,
11/27/2025 0:00:00,X-613-002,ICY KNOCK,704978,35,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 20-Dec-2024,,
11/27/2025 0:00:00,X-496-037,PK 32,747255,32,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 21-Jul-2025,,
11/27/2025 0:00:00,X-496-041,SIX STAR MERI C30,757224,30,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 21-Jul-2025,,
11/27/2025 0:00:00,X-496-020,SIX STAR MERI C35,680819,35,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 22-Nov-2024,,
11/27/2025 0:00:00,A-017-005,AR AROOSH RICE,769133,30,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 23-Jul-2025,,
11/27/2025 0:00:00,X-065-001,ZR,773184,03,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 26-Sep-2025,,
11/27/2025 0:00:00,X-358-002,FITLYTICS,679707,41,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 27-Aug-2025,,
11/27/2025 0:00:00,X-587-002,SIDROBEZ,737024,35,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 27-Aug-2025,,
11/27/2025 0:00:00,X-496-017,CHOCO MAM,673289,,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 30-Apr-2024,,
11/27/2025 0:00:00,X-305-009,CHAI GOLD,697912,30,ASSIGNED 🕵️‍♂️,FAISAL (LHR),FALSE,FALSE,,,
11/27/2025 0:00:00,A-048-002,DAELPHIA,701030,29,ASSIGNED 🕵️‍♂️,FAISAL (LHR),FALSE,FALSE,,,
11/27/2025 0:00:00,X-208-001,FATIMA MACHINE,535185,07,ASSIGNED 🕵️‍♂️,FAISAL (LHR),FALSE,FALSE,,,
11/27/2025 0:00:00,X-108-003,ATTAR,730686,03,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
11/27/2025 0:00:00,X-584-001,GLOW IT ALL,688109,03,ASSIGNED 🕵️‍♂️,FAISAL (LHR),FALSE,FALSE,,,
11/27/2025 0:00:00,X-646-001,HARAM,721023,3,ASSIGNED 🕵️‍♂️,FAISAL (LHR),FALSE,FALSE,,,
11/27/2025 0:00:00,A-003-062,IDEA CATCHER,600166,37,ASSIGNED 🕵️‍♂️,FAISAL (LHR),FALSE,FALSE,,,
11/27/2025 0:00:00,A-042-024,KK CONSULTANT,765386,40,ASSIGNED 🕵️‍♂️,FAISAL (LHR),FALSE,FALSE,,,
11/27/2025 0:00:00,X-605-001,MEHWISH,701444,3,ASSIGNED 🕵️‍♂️,FAISAL (LHR),FALSE,FALSE,,,
11/27/2025 0:00:00,A-003-063,MILAC,714634,05,ASSIGNED 🕵️‍♂️,FAISAL (LHR),FALSE,FALSE,,,
11/27/2025 0:00:00,A-047-002,NEW FLORENA,731542,03,ASSIGNED 🕵️‍♂️,FAISAL (LHR),FALSE,FALSE,,,
11/27/2025 0:00:00,A-003-MIX,PRIME DECOR,653821,30,ASSIGNED 🕵️‍♂️,FAISAL (LHR),FALSE,FALSE,,,
11/27/2025 0:00:00,X-553-006,ROOHI,642639,30,ASSIGNED 🕵️‍♂️,FAISAL (LHR),FALSE,FALSE,,,
11/27/2025 0:00:00,X-602-003,STAR ENTERTAINMENT,726645,41,ASSIGNED 🕵️‍♂️,FAISAL (LHR),FALSE,FALSE,,,
11/27/2025 0:00:00,X-598-010,WINNER,797122,11,ASSIGNED 🕵️‍♂️,RASHID (LHR),FALSE,FALSE,,,
11/27/2025 0:00:00,X-796-002,IRO F,845422,5,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
11/27/2025 0:00:00,X-796-006,IVSPAN,845429,5,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
11/27/2025 0:00:00,X-096-047,ASLI PARTY,833351,32,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
11/27/2025 0:00:00,A-041-022,KASHMIR PEARL,727228,3,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
11/27/2025 0:00:00,X-730-009,CAFE & CO,626783,43,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
11/27/2025 0:00:00,A-055-019,PASSU WATER,812544,,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
11/27/2025 0:00:00,A-010-022,KURTI MAHAL,828216,35,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
11/27/2025 0:00:00,A-041-025,PRIME GLOW,727232,03,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
11/27/2025 0:00:00,X-162-004,SALAD CHAAT MASALA CP,6092-2025,CP,COPYRIGHT ©,SUBMITTED 📤,FALSE,FALSE,,,
11/27/2025 0:00:00,X-206-006,IBRAHIM,654796,07,ASSIGNED 🕵️‍♂️,UZMA (KRI),FALSE,FALSE,,,
11/27/2025 0:00:00,A-002-006,NOROZ,747084,25,ASSIGNED 🕵️‍♂️,UZMA (KRI),FALSE,FALSE,,,
11/27/2025 0:00:00,A-003-072,FANTASTIC,692567,32,ASSIGNED 🕵️‍♂️,UZMA (LHR),FALSE,FALSE,,,
11/27/2025 0:00:00,N-480-000,DIYA,673077,3,ASSIGNED 🕵️‍♂️,FAISAL (LHR),FALSE,FALSE,,,
11/27/2025 0:00:00,N-782-000,FLUFFY,727886,03,ASSIGNED 🕵️‍♂️,FAISAL (LHR),FALSE,FALSE,,,
11/27/2025 0:00:00,N-709-000,ULTRA SHINER,712898,3,ASSIGNED 🕵️‍♂️,FAISAL (LHR),FALSE,FALSE,,,
11/27/2025 0:00:00,X-048-013,HASEEN O JAMEEL,795353,3,ASSIGNED 🕵️‍♂️,RASHID (LHR),FALSE,FALSE,,,
11/26/2025 0:00:00,X-345-010,AKWA 35,726642,35,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 07-Jul-2025,,
11/26/2025 0:00:00,X-251-018,US AGRO HYBRID SEEDS (RUSTAM F1),693681,31,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 16-Jul-2025,,
11/26/2025 0:00:00,X-456-002,AL AFRAH,763838,3,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 23-Jul-2025,,
11/26/2025 0:00:00,A-003-079,17 COSMETICSTORE,755185,35,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
11/26/2025 0:00:00,A-003-080,17CUTZ,755186,44,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
11/25/2025 0:00:00,X-531-002,EDM ELITES DIGITAL MARKETING,668025,35,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 11-Nov-2024,,
11/25/2025 0:00:00,X-113-004,AFWET DAISY,737025,03,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 14-May-2025,,
11/25/2025 0:00:00,X-251-019,ROBIN SEEDS,699648,31,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 16-Jul-2025,,
11/25/2025 0:00:00,A-008-001,CAPTAIN CUISINE,746048,43,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 28-Aug-2025,,
11/25/2025 0:00:00,X-096-028,PURE PULPY CRR,542-2024,CP,OPPOSITION ⚖,RECEIVED 📨,FALSE,FALSE,,,
11/25/2025 0:00:00,X-096-048,PURI FINE WATER,842834,32,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
11/25/2025 0:00:00,X-186-011,RAAEE BOLTA ZAIQA,842835,30,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
11/25/2025 0:00:00,N-954-001,ROSE OGRANIC,842832,30,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
11/25/2025 0:00:00,X-162-003,SAJJI 32,2477-2025,CP,COPYRIGHT ©,OPPO REC ⚖,FALSE,FALSE,,,
11/24/2025 0:00:00,X-096-029,PURE PULPY CPR YELLOW,592-2024,CP,OPPOSITION ⚖,RECEIVED 📨,FALSE,FALSE,,,
11/22/2025 0:00:00,X-209-028,PAKLAY [CP],4248-2025,CP,COPYRIGHT ©,SUBMITTED 📤,FALSE,FALSE,,,
11/12/2025 0:00:00,X-251-021,GULNAR,734789,31,OPPOSITION ⚖,RECEIVED 📨,FALSE,FALSE,,,
11/11/2025 0:00:00,A-007-011,BLEND,766279,30,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 13-Sep-2025,,
11/11/2025 0:00:00,X-532-011,CID,707186,5,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 14-May-2025,,
10/29/2025 0:00:00,A-004-032,TASTY CHAAT MASALA,737027,30,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 08-Mar-2025,,
10/29/2025 0:00:00,A-007-009,REVIVE,746177,44,03 STAGE 3️⃣,D-NOTE SUB 📤,FALSE,TRUE,SUBMITTED ON 12-Nov-2025,,
10/29/2025 0:00:00,A-004-037,SHANDAR ANAR MARKA,740696,30,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
10/27/2025 0:00:00,X-729-001,QASIL,728694,03,04 STAGE 4️⃣,PUBLISHED 🥉,FALSE,TRUE,SUBMITTED ON 01-Apr-2026,,
10/27/2025 0:00:00,X-680-004,ZARAR,765176,30,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 14-Jun-2025,,
10/27/2025 0:00:00,X-599-001,MAHA BEAUTY CREAM,698692,03,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 20-Jun-2025,,
10/27/2025 0:00:00,A-007-008,MULTI POWER,733548,09,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 25-Jun-2025,,
10/27/2025 0:00:00,A-058-001,PIZZALOGIST,731049,43,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 27-Aug-2025,,
10/27/2025 0:00:00,X-161-007,PURE ISPAGHOL,759682,30,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 29-Jul-2025,,
10/27/2025 0:00:00,X-096-044,WASIFA PARTY [LOGO],811558,32,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
10/23/2025 0:00:00,A-003-004,ENJOY,519870,30,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 06-Oct-2022,,
10/22/2025 0:00:00,X-753-001,BALTI WASHING POWDER,802478,03,04 STAGE 4️⃣,PUBLISHED 🥉,FALSE,FALSE,,,
10/22/2025 0:00:00,X-734-001,BRIGHTOLIX,777172,05,OPPOSITION ⚖,RECEIVED 📨,FALSE,FALSE,,,
10/22/2025 0:00:00,A-014-001,DE SALWA C29,702600,29,OPPOSITION ⚖,RECEIVED 📨,FALSE,FALSE,,,
10/22/2025 0:00:00,A-014-002,DE SALWA C32,702601,32,OPPOSITION ⚖,RECEIVED 📨,FALSE,FALSE,,,
10/22/2025 0:00:00,X-765-001,DEHQAN NATURAL,813492,03,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
10/22/2025 0:00:00,A-003-069,HI SHINE,712375,03,OPPOSITION ⚖,RECEIVED 📨,FALSE,FALSE,,,
10/22/2025 0:00:00,A-005-012,KUNG FU TEA,813487,30,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
10/22/2025 0:00:00,X-766-001,MG DETERGENT POWDER,813489,03,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
10/22/2025 0:00:00,X-770-0002,NZK 11,817173,11,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
10/22/2025 0:00:00,X-770-001,NZK 9,817172,09,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
10/22/2025 0:00:00,X-195-006,PRO AID PHARMACY,814618,35,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
10/22/2025 0:00:00,X-611-006,PURE WAVE,813850,03,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
10/22/2025 0:00:00,A-003-064,RUZ,776013,03,03 STAGE 3️⃣,D-NOTE REC 📨,FALSE,FALSE,,,
10/22/2025 0:00:00,X-611-002,SAVE ME,703401,03,OPPOSITION ⚖,RECEIVED 📨,FALSE,FALSE,,,
10/22/2025 0:00:00,X-255-003,SK SKIN BEAUTY MAKEUP & HAIR STUDIO,706737,44,04 STAGE 4️⃣,CER RECE 📨,FALSE,FALSE,,,
10/22/2025 0:00:00,A-002-023,THE FLOWER HUB,834568,35,01 STAGE 1️⃣,FILED 🔅,FALSE,FALSE,,,
10/22/2025 0:00:00,X-089-011,KADDU SOAP,437951,,ASSIGNED 🕵️‍♂️,FAISAL (LHR),FALSE,FALSE,,,
10/20/2025 0:00:00,X-369-002,ALGO APM SOFTWARE,3482-2024,CP,COPYRIGHT ©,SUBMITTED 📤,FALSE,FALSE,,,
10/20/2025 0:00:00,X-031-003,ATTA BIO ENERGY,813848,04,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
10/20/2025 0:00:00,X-645-008,AZEEM HERBAL PRODUCTS,814617,03,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
10/20/2025 0:00:00,A-003-068,BHAI G C30,715286,30,OPPOSITION ⚖,RECEIVED 📨,FALSE,FALSE,,,
10/17/2025 0:00:00,X-369-001,ALGO APM,763470,42,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 15-Jul-2025,,
10/17/2025 0:00:00,X-357-002,RIPPLES PROUDLY PAKISTANI,566319,32,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
10/17/2025 0:00:00,X-357-003,RIPPLES SPRINGS,566318,32,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
10/17/2025 0:00:00,A-004-045,SUPER SLANTY,765179,30,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
10/17/2025 0:00:00,X-684-005,ZAHRA,806116,3,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
10/16/2025 0:00:00,A-004-023,HAPPY KIDS,731146,30,ASSIGNED 🕵️‍♂️,FAISAL (LHR),FALSE,FALSE,,,
10/16/2025 0:00:00,A-004-021,SPEICY CHAAT MSALA,730389,30,ASSIGNED 🕵️‍♂️,FAISAL (LHR),FALSE,FALSE,,,
10/16/2025 0:00:00,X-763-003,GLOWRICH PHARMA,811676,5,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
10/9/2025 0:00:00,A-042-017,KK CONSULTANT (39),621609,39,04 STAGE 4️⃣,CER RECE 📨,FALSE,TRUE,SUBMITTED ON 20-Jun-2025,,
10/9/2025 0:00:00,X-231-002,PAKISTAN INDUSTRY,743389,35,04 STAGE 4️⃣,CER RECE 📨,FALSE,TRUE,SUBMITTED ON 25-Jul-2025,,
10/9/2025 0:00:00,X-629-001,RAZ WASHING POWDER,713498,03,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
10/7/2025 0:00:00,A-042-018,KK CONSULTANT (42),623754,42,04 STAGE 4️⃣,CER RECE 📨,FALSE,TRUE,SUBMITTED ON 24-Jul-2025,,
10/7/2025 0:00:00,X-244-008,AZAN NATURALS,427017,30,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 28-Jul-2025,,
10/6/2025 0:00:00,X-564-010,KERATIN C3,758982,03,ASSIGNED 🕵️‍♂️,FAISAL (LHR),FALSE,FALSE,,,
10/6/2025 0:00:00,X-564-009,SK-FOREVER C3,758713,03,ASSIGNED 🕵️‍♂️,FAISAL (LHR),FALSE,FALSE,,,
10/6/2025 0:00:00,X-559-005,KWL ASLI ZAIQA,806260,30,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
10/6/2025 0:00:00,X-756-001,QASWASONIC,806259,5,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
10/6/2025 0:00:00,X-758-001,REG CZAR C31,807663,31,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
10/6/2025 0:00:00,X-103-031,SAMAN WHITE,806258,03,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
10/6/2025 0:00:00,X-403-007,SIPUP MANGO FRUIT DRINK,804395,32,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
10/6/2025 0:00:00,A-052-023,TCI,804398,11,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
10/6/2025 0:00:00,A-054-003,THE RESIDENCES,803740,37,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
10/6/2025 0:00:00,X-170-008,TOFFEE LAND,803739,30,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
10/6/2025 0:00:00,A-052-022,TQSHIBA,804396,11,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
10/6/2025 0:00:00,A-002-024,WASH & CARE,840400,37,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
10/6/2025 0:00:00,X-759-001,ZALIS,807707,03,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
10/3/2025 0:00:00,X-730-007,#EAT,804397,43,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
10/3/2025 0:00:00,X-787-001,AHMADZAI FOOD PRODUCTS,836266,30,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
10/3/2025 0:00:00,A-006-018,BEEDOT,806257,03,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
10/3/2025 0:00:00,A-103-032,CLASSIC WHITE,836265,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
10/3/2025 0:00:00,X-784-003,GULS CRISPY 30,834971,30,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
10/1/2025 0:00:00,X-786-001,GLOW RUSH COSMETICS,834973,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
10/1/2025 0:00:00,X-784-002,GULS CRISPY 29,834972,29,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
9/26/2025 0:00:00,A-008-002,LIGHTO BULB,736628,11,03 STAGE 3️⃣,D-NOTE REC 📨,FALSE,FALSE,,,
9/25/2025 0:00:00,X-684-002,Z HAIRS,751347,21,04 STAGE 4️⃣,CER RECE 📨,FALSE,TRUE,SUBMITTED ON 02-Aug-2025,,
9/25/2025 0:00:00,A-005-010,BOBA DYNASTY,768195,43,04 STAGE 4️⃣,CER RECE 📨,FALSE,TRUE,SUBMITTED ON 27-Aug-2025,,
9/25/2025 0:00:00,X-571-004,COSMO MINING & ENERGY (SMC-PVT) LTD,2360-2025,CP,OPPOSITION ⚖,RECEIVED 📨,FALSE,FALSE,,,
9/25/2025 0:00:00,X-078-003,ORGANIC PARTNER,778815,05,ASSIGNED 🕵️‍♂️,UZMA (KRI),FALSE,FALSE,,,
